# #Frame C1_sub1 C1_sub2 C2_sub1 C2_sub2
123590 0 86 5 0
123600 0 56 0 0
123610 0 49 6 0
123620 0 67 2 0
123630 0 69 12 0
123640 0 43 12 0
123650 0 67 17 0
123660 0 88 3 0
123670 0 39 13 0
123680 0 65 30 0
123690 0 46 20 0
123700 0 48 0 0
123710 0 56 0 0
123720 0 49 0 0
123730 0 51 0 0
123740 0 74 0 0
123750 0 54 1 0
123760 0 64 0 0
123770 0 5 0 1
123780 0 11 0 0
123790 0 7 0 0
123800 0 0 0 0
123810 0 7 0 0
123820 0 9 0 0
123830 0 9 0 0
123840 0 0 0 0
123850 0 4 0 0
123860 0 1 0 0
123870 0 4 0 0
123880 0 16 0 0
123890 0 8 0 8
123900 0 12 0 2
123910 0 5 11 0
123920 0 6 8 0
123930 0 16 1 0
123940 0 10 0 6
123950 0 13 0 0
123960 0 56 0 0
123970 0 40 19 0
123980 0 32 19 0
123990 0 18 1 0
124000 0 32 0 0
124010 0 27 0 0
124020 0 26 0 0
124030 0 23 0 1
124040 0 18 0 0
124050 0 28 0 0
124060 0 20 0 0
124070 0 0 7 0
124080 0 6 0 0
124090 0 9 0 0
124100 0 7 15 0
124110 0 12 3 0
124120 0 0 0 0
124130 0 14 0 0
124140 0 4 0 8
124150 0 10 0 0
124160 0 17 0 0
124170 0 5 1 1
124180 0 3 1 0
124190 0 0 0 0
124200 0 1 1 0
124210 0 16 13 0
124220 0 7 0 0
124230 0 29 0 0
124240 0 29 11 0
124250 0 16 2 0
124260 0 9 7 0
124270 0 27 0 0
124280 0 0 0 1
124290 0 0 0 0
124300 0 10 0 5
124310 0 6 3 0
124320 0 10 0 0
124330 0 16 1 0
124340 0 6 0 0
124350 0 11 0 0
124360 0 9 0 0
124370 0 6 3 0
124380 0 7 0 0
124390 0 3 0 0
124400 0 2 0 0
124410 0 4 0 0
124420 0 22 0 0
124430 0 26 0 0
124440 0 30 1 0
124450 0 66 4 0
124460 0 86 3 0
124470 0 73 8 0
124480 0 35 7 0
124490 0 38 22 0
124500 0 47 10 0
124510 0 51 0 0
124520 0 58 0 0
124530 0 34 0 0
124540 0 53 0 0
124550 0 52 0 0
124560 0 43 5 0
124570 0 39 7 0
124580 0 51 0 0
124590 0 41 0 0
124600 0 46 0 0
124610 0 70 0 0
124620 0 65 0 0
124630 0 74 0 0
124640 0 52 0 0
124650 0 37 0 0
124660 0 20 0 0
124670 0 21 0 0
124680 0 13 0 0
124690 0 11 0 0
124700 0 0 0 0
124710 0 4 0 0
124720 0 9 0 0
124730 0 14 0 0
124740 0 14 0 0
124750 0 5 0 0
124760 0 9 0 0
124770 0 5 0 0
124780 0 3 0 0
124790 0 4 0 0
124800 0 0 0 0
124810 0 8 0 0
124820 0 2 0 0
124830 0 14 0 0
124840 0 17 0 0
124850 0 6 0 0
124860 0 1 0 10
124870 0 0 0 0
124880 0 0 0 0
124890 0 0 0 0
124900 0 0 0 0
124910 0 4 0 0
124920 0 2 0 0
124930 0 7 0 0
124940 0 16 0 0
124950 0 1 0 0
124960 0 20 0 0
124970 0 13 0 0
124980 0 12 0 0
124990 0 15 1 0
125000 0 9 0 0
125010 0 5 0 0
125020 0 28 0 0
125030 0 4 0 0
125040 0 10 0 0
125050 0 1 0 0
125060 0 14 0 0
125070 0 23 10 0
125080 0 12 2 0
125090 0 1 13 0
125100 0 1 16 0
125110 0 1 4 0
125120 0 0 0 1
125130 0 0 2 0
125140 0 0 6 0
125150 0 0 0 0
125160 0 4 4 0
125170 0 0 0 0
125180 0 0 12 0
125190 0 0 14 0
125200 0 0 60 0
125210 0 0 1 0
125220 0 0 17 0
125230 0 0 17 0
125240 0 0 6 0
125250 0 1 11 0
125260 0 0 0 0
125270 0 0 0 0
125280 0 0 0 0
125290 0 0 1 0
125300 0 0 0 0
125310 0 0 0 0
125320 0 0 1 0
125330 0 0 0 0
125340 0 0 0 1
125350 0 0 0 0
125360 0 0 0 0
125370 0 0 0 0
125380 0 0 0 0
125390 0 0 0 37
125400 0 0 0 1
125410 0 27 1 33
125420 0 16 0 8
125430 0 9 0 29
125440 0 5 0 33
125450 0 5 0 10
125460 0 0 0 0
125470 0 0 0 41
125480 0 0 0 29
125490 0 0 0 1
125500 0 0 0 0
125510 5 0 0 0
125520 1 0 0 0
125530 3 0 0 0
125540 0 0 0 0
125550 0 0 0 0
125560 0 0 0 0
125570 0 0 0 0
125580 0 0 0 0
125590 0 0 0 0
125600 0 0 0 0
125610 0 0 0 0
125620 0 0 17 0
125630 0 0 0 0
125640 0 0 2 1
125650 0 0 0 0
125660 1 0 0 1
125670 0 0 0 0
125680 0 0 0 0
125690 17 0 0 0
125700 8 0 1 0
125710 12 0 23 0
125720 27 0 0 0
125730 19 0 0 0
125740 2 0 0 0
125750 31 0 0 0
125760 53 0 0 0
125770 35 0 0 0
125780 9 0 0 3
125790 5 0 0 0
125800 23 0 0 0
125810 23 0 0 0
125820 17 0 0 0
125830 29 0 0 0
125840 34 0 0 0
125850 28 0 0 0
125860 9 0 8 0
125870 1 0 0 0
125880 12 0 0 0
125890 0 0 0 0
125900 0 0 8 0
125910 0 1 0 0
125920 0 2 0 0
125930 0 2 0 0
125940 0 0 5 0
125950 0 3 10 0
125960 0 4 8 0
125970 0 0 2 0
125980 2 6 10 0
125990 0 10 2 0
126000 0 0 0 0
126010 0 10 3 0
126020 0 5 3 0
126030 0 6 14 0
126040 0 1 7 0
126050 0 2 4 0
126060 0 0 0 0
126070 0 0 7 0
126080 0 2 7 0
126090 0 1 26 0
126100 0 16 16 0
126110 0 14 36 0
126120 0 11 7 0
126130 0 23 41 0
126140 0 34 21 0
126150 0 25 39 0
126160 0 11 22 0
126170 0 54 17 0
126180 0 46 36 0
126190 0 42 22 0
126200 0 68 36 0
126210 0 53 25 0
126220 0 52 39 0
126230 0 39 26 0
126240 0 45 27 0
126250 0 57 29 0
126260 0 60 30 0
126270 0 83 33 0
126280 0 38 8 0
126290 0 28 0 0
126300 0 75 2 8
126310 0 66 8 4
126320 0 38 11 6
126330 0 70 9 0
126340 0 32 0 0
126350 0 24 6 0
126360 0 34 10 0
126370 0 28 0 0
126380 0 26 0 0
126390 0 20 3 0
126400 0 15 25 0
126410 0 0 20 8
126420 0 0 18 8
126430 0 17 19 4
126440 0 10 13 16
126450 0 7 24 14
126460 0 5 14 0
126470 0 2 13 5
126480 0 2 12 9
126490 0 0 9 4
126500 0 0 0 0
126510 0 0 14 0
126520 0 1 2 0
126530 0 0 7 0
126540 0 0 7 0
126550 0 0 5 3
126560 0 0 9 6
126570 0 0 1 0
126580 0 0 9 0
126590 0 3 0 0
126600 0 7 0 0
126610 0 10 0 0
126620 0 38 0 0
126630 0 21 0 2
126640 0 42 0 0
126650 0 31 6 0
126660 0 58 0 0
126670 0 36 21 0
126680 0 26 13 0
126690 0 36 15 0
126700 0 46 6 0
126710 0 56 0 0
126720 0 36 0 0
126730 0 20 0 0
126740 0 46 0 0
126750 0 18 0 0
126760 0 71 4 0
126770 0 54 0 0
126780 0 53 0 0
126790 0 51 0 0
126800 0 54 0 9
126810 0 44 0 1
126820 0 46 13 0
126830 0 44 9 0
126840 0 60 0 0
126850 0 31 0 8
126860 0 34 1 0
126870 0 66 0 7
126880 0 39 0 0
126890 0 34 8 0
126900 0 41 11 9
126910 0 48 0 0
126920 0 4 0 0
126930 0 19 0 5
126940 0 26 0 5
126950 0 0 0 1
126960 0 0 0 5
126970 0 0 11 29
126980 0 7 24 36
126990 0 9 26 17
127000 0 21 21 14
127010 0 3 0 14
127020 0 12 0 20
127030 0 42 7 6
127040 0 21 12 0
127050 0 46 17 0
127060 0 27 8 1
127070 0 19 14 0
127080 0 21 11 0
127090 0 11 11 0
127100 0 0 18 0
127110 0 8 15 0
127120 0 11 24 0
127130 0 14 24 0
127140 0 11 12 0
127150 0 9 23 0
127160 0 8 10 0
127170 0 24 18 0
127180 0 22 19 0
127190 0 6 12 0
127200 0 6 12 0
127210 0 15 18 0
127220 0 5 15 0
127230 0 33 22 0
127240 0 18 20 0
127250 0 13 17 0
127260 0 0 17 0
127270 0 5 29 0
127280 0 4 19 0
127290 0 0 13 0
127300 0 0 19 0
127310 0 0 11 0
127320 0 0 13 0
127330 0 0 12 0
127340 0 0 18 0
127350 0 0 58 0
127360 0 0 40 0
127370 0 0 35 0
127380 0 8 18 0
127390 0 10 10 0
127400 0 2 12 0
127410 0 27 21 0
127420 0 28 18 0
127430 0 16 15 0
127440 0 0 22 0
127450 0 0 23 0
127460 0 0 23 11
127470 12 2 0 13
127480 0 4 19 0
127490 0 0 19 0
127500 0 0 20 0
127510 0 10 19 0
127520 0 40 12 0
127530 0 34 2 0
127540 0 41 0 0
127550 0 61 0 0
127560 0 35 11 0
127570 0 32 5 0
127580 0 40 0 0
127590 0 22 2 0
127600 0 55 14 0
127610 0 58 4 0
127620 0 55 2 0
127630 0 46 4 0
127640 0 48 1 2
127650 0 52 8 1
127660 0 36 2 3
127670 0 22 3 4
127680 0 9 5 5
127690 0 32 2 1
127700 0 41 1 0
127710 0 71 1 0
127720 0 39 1 0
127730 0 56 3 0
127740 0 42 2 8
127750 0 44 5 10
127760 0 23 3 7
127770 0 26 3 0
127780 0 11 5 0
127790 0 22 3 1
127800 0 6 12 0
127810 0 21 1 1
127820 0 48 2 0
127830 0 43 6 0
127840 0 53 8 0
127850 0 39 15 0
127860 0 44 2 0
127870 0 5 10 0
127880 0 14 1 0
127890 0 2 1 0
127900 0 0 2 0
127910 0 3 1 0
127920 0 15 1 0
127930 0 13 2 10
127940 0 1 0 4
127950 0 0 2 44
127960 0 13 2 15
127970 0 30 1 18
127980 0 13 3 26
127990 0 36 0 49
128000 0 25 2 32
128010 0 34 1 43
128020 0 41 2 8
128030 0 43 6 0
128040 0 50 2 0
128050 0 44 1 0
128060 0 49 7 0
128070 0 43 1 0
128080 0 42 1 0
128090 0 45 21 0
128100 0 44 2 0
128110 0 40 2 9
128120 0 56 5 0
128130 0 35 4 0
128140 0 35 2 0
128150 0 30 6 14
128160 0 56 2 8
128170 0 27 2 19
128180 0 25 2 18
128190 0 34 2 1
128200 0 41 2 3
128210 0 51 3 5
128220 0 19 1 0
128230 0 43 7 0
128240 0 21 5 0
128250 0 38 1 2
128260 0 25 5 4
128270 0 26 7 0
128280 0 32 13 0
128290 0 44 8 3
128300 0 49 3 3
128310 0 40 2 3
128320 0 54 7 6
128330 0 43 1 10
128340 0 62 4 0
128350 0 67 10 1
128360 0 15 21 0
128370 0 9 6 0
128380 0 7 2 4
128390 0 0 4 0
128400 0 0 2 0
128410 0 4 1 0
128420 0 6 0 0
128430 0 1 3 0
128440 0 1 4 1
128450 0 20 3 0
128460 0 13 3 0
128470 0 3 1 0
128480 0 4 1 0
128490 0 0 5 1
128500 0 14 12 0
128510 0 1 5 1
128520 0 0 23 5
128530 0 0 21 4
128540 0 0 27 7
128550 0 0 35 0
128560 0 0 14 0
128570 0 1 16 0
128580 0 0 4 0
128590 0 1 10 0
128600 0 20 33 0
128610 0 4 6 0
128620 0 5 3 0
128630 0 12 6 0
128640 0 8 12 0
128650 0 14 11 0
128660 0 11 3 0
128670 0 9 4 0
128680 0 4 3 0
128690 0 2 8 0
128700 0 13 8 0
128710 0 13 4 0
128720 0 9 1 0
128730 0 2 0 0
128740 0 0 5 0
128750 0 8 5 0
128760 0 27 5 0
128770 0 20 13 0
128780 0 9 1 0
128790 0 8 1 0
128800 0 8 5 0
128810 0 0 6 0
128820 0 0 10 0
128830 0 8 6 0
128840 0 9 7 0
128850 0 9 1 0
128860 0 0 3 0
128870 0 8 7 0
128880 0 6 12 0
128890 0 0 1 0
128900 0 0 3 0
128910 0 1 13 0
128920 0 13 18 0
128930 0 7 16 0
128940 0 0 1 0
128950 0 0 4 0
128960 0 0 4 0
128970 0 0 4 0
128980 0 0 10 5
128990 0 3 0 4
129000 0 0 12 14
129010 0 1 7 8
129020 0 4 5 50
129030 0 7 8 41
129040 0 9 7 26
129050 0 11 11 3
129060 0 6 0 10
129070 0 1 3 17
129080 0 0 6 27
129090 0 2 7 39
129100 0 3 2 6
129110 0 0 3 10
129120 0 11 4 0
129130 0 5 4 0
129140 0 0 11 10
129150 0 1 2 4
129160 0 0 8 12
129170 0 1 4 26
129180 0 0 11 18
129190 0 0 10 0
129200 0 0 10 0
129210 0 10 2 0
129220 0 0 0 0
129230 0 0 7 0
129240 0 0 10 0
129250 0 1 8 0
129260 0 0 5 4
129270 0 6 3 8
129280 0 8 10 5
129290 0 7 9 0
129300 0 10 2 0
129310 0 7 3 0
129320 0 0 11 0
129330 0 0 14 0
129340 0 0 5 0
129350 1 0 34 0
129360 0 0 20 0
129370 0 0 1 0
129380 0 34 2 0
129390 0 28 0 0
129400 0 23 1 0
129410 0 19 4 0
129420 0 44 3 0
129430 0 23 0 0
129440 0 22 0 0
129450 0 1 0 0
129460 0 0 0 9
129470 0 0 0 0
129480 0 0 1 0
129490 0 0 0 0
129500 0 0 0 0
129510 0 0 2 0
129520 0 1 10 0
129530 0 1 3 0
129540 0 1 0 0
129550 0 0 0 0
129560 0 2 0 0
129570 0 1 20 0
129580 0 0 23 0
129590 0 0 28 0
129600 0 0 23 0
129610 0 1 19 0
129620 0 0 28 0
129630 0 25 31 0
129640 0 22 37 0
129650 0 3 41 0
129660 0 15 32 0
129670 0 24 42 0
129680 0 42 32 0
129690 0 32 30 0
129700 0 57 35 0
129710 0 41 30 0
129720 0 56 29 0
129730 0 45 15 0
129740 0 71 31 0
129750 0 49 1 0
129760 0 18 8 0
129770 0 4 0 0
129780 0 5 0 0
129790 0 24 0 0
129800 0 21 0 0
129810 0 17 0 0
129820 0 9 0 5
129830 0 29 0 9
129840 0 18 4 0
129850 0 1 0 0
129860 0 43 1 4
129870 0 52 0 0
129880 0 56 0 0
129890 0 48 0 0
129900 0 45 10 0
129910 0 11 10 0
129920 0 1 9 0
129930 0 0 12 0
129940 0 0 31 0
129950 7 0 34 0
129960 4 0 33 0
129970 0 0 30 0
129980 0 0 55 0
129990 1 0 73 0
130000 0 2 14 0
130010 0 2 39 0
130020 0 1 31 0
130030 0 0 50 0
130040 4 0 52 0
130050 3 0 41 0
130060 0 11 41 0
130070 0 4 44 0
130080 0 0 36 0
130090 0 0 62 0
130100 1 0 46 0
130110 19 4 36 0
130120 14 0 42 0
130130 8 0 38 0
130140 18 0 41 0
130150 16 0 37 0
130160 17 0 42 0
130170 12 0 44 0
130180 12 0 29 0
130190 25 0 42 0
130200 0 0 36 0
130210 0 0 34 0
130220 0 9 40 0
130230 0 0 19 0
130240 0 0 63 0
130250 0 0 31 0
130260 0 0 31 0
130270 0 0 30 0
130280 0 0 14 0
130290 2 0 9 0
130300 1 0 8 0
130310 0 0 1 0
130320 0 0 2 0
130330 0 0 1 0
130340 0 0 1 0
130350 0 0 1 0
130360 0 0 16 0
130370 0 0 5 0
130380 7 0 0 0
130390 0 0 0 0
130400 0 0 13 0
130410 7 0 10 0
130420 0 0 21 0
130430 12 0 3 0
130440 0 0 20 0
130450 0 0 8 0
130460 0 0 10 0
130470 0 0 13 0
130480 0 0 4 0
130490 0 0 4 0
130500 0 0 0 0
130510 5 0 0 0
130520 1 0 0 0
130530 0 0 0 0
130540 0 0 0 0
130550 0 0 0 0
130560 0 0 5 0
130570 0 0 14 0
130580 0 0 4 0
130590 0 0 18 0
130600 0 0 24 0
130610 0 0 15 0
130620 0 0 0 0
130630 0 0 6 0
130640 0 0 4 0
130650 0 0 26 0
130660 0 0 19 0
130670 0 16 14 0
130680 0 8 7 0
130690 0 10 30 0
130700 0 14 30 0
130710 0 6 31 0
130720 0 0 32 0
130730 0 0 32 0
130740 0 0 44 0
130750 0 3 32 0
130760 0 10 22 0
130770 0 9 52 0
130780 0 10 32 0
130790 0 10 15 0
130800 0 11 22 0
130810 0 0 35 0
130820 0 0 31 0
130830 0 0 58 0
130840 0 0 47 0
130850 0 10 47 0
130860 0 8 39 0
130870 0 0 44 0
130880 0 9 41 0
130890 0 6 41 0
130900 0 7 54 0
130910 0 10 59 0
130920 0 3 40 0
130930 0 0 53 0
130940 0 6 30 0
130950 0 16 41 0
130960 0 17 57 0
130970 0 26 42 0
130980 0 23 39 0
130990 0 5 52 0
131000 0 7 59 0
131010 0 6 57 0
131020 0 12 53 0
131030 0 19 55 0
131040 0 10 60 0
131050 0 6 45 0
131060 0 12 22 0
131070 0 2 33 0
131080 0 9 61 0
131090 0 2 62 0
131100 0 13 36 0
131110 0 12 38 0
131120 0 20 55 0
131130 0 11 47 0
131140 0 7 50 0
131150 0 13 40 0
131160 0 1 52 0
131170 0 44 46 0
131180 0 49 20 0
131190 0 37 33 0
131200 0 29 26 0
131210 0 28 36 0
131220 0 40 40 0
131230 0 35 20 0
131240 0 44 35 0
131250 0 8 30 0
131260 0 12 33 0
131270 0 5 41 0
131280 0 24 39 0
131290 0 3 30 0
131300 0 3 29 0
131310 0 7 23 0
131320 0 0 48 0
131330 0 6 24 0
131340 0 0 33 0
131350 0 0 0 0
131360 0 0 16 0
131370 0 0 35 0
131380 0 0 14 0
131390 0 0 0 0
131400 0 0 15 0
131410 0 0 8 0
131420 0 0 19 0
131430 0 0 16 0
131440 0 0 24 0
131450 0 0 18 0
131460 0 0 33 0
131470 0 0 41 0
131480 0 0 40 0
131490 0 0 64 0
131500 0 0 34 0
131510 0 0 24 0
131520 0 0 11 0
131530 0 0 20 0
131540 3 0 22 0
131550 0 2 19 0
131560 0 0 32 0
131570 0 6 30 0
131580 0 6 25 0
131590 0 0 21 0
131600 0 0 13 0
131610 0 0 0 0
131620 0 0 0 0
131630 0 0 0 0
131640 0 0 12 0
131650 0 0 9 0
131660 0 0 16 0
131670 0 0 26 0
131680 0 0 0 0
131690 0 0 17 0
131700 1 0 8 0
131710 19 0 24 0
131720 8 0 13 0
131730 1 0 11 0
131740 0 0 44 0
131750 0 0 35 0
131760 3 0 35 0
131770 0 0 63 0
131780 2 0 53 0
131790 0 0 48 0
131800 0 0 45 0
131810 0 0 50 0
131820 1 0 45 0
131830 0 0 38 0
131840 0 0 22 0
131850 0 0 42 0
131860 0 0 34 0
131870 0 0 19 0
131880 2 0 32 0
131890 0 0 41 0
131900 0 0 4 0
131910 0 0 43 0
131920 1 0 30 0
131930 0 0 58 0
131940 0 0 26 0
131950 0 0 29 0
131960 0 0 12 0
131970 0 0 15 0
131980 0 0 54 0
131990 0 0 32 0
132000 4 0 29 0
132010 0 0 15 0
132020 0 0 0 0
132030 3 0 0 0
132040 0 0 0 0
132050 0 0 0 0
132060 3 0 0 0
132070 23 0 1 0
132080 20 0 0 0
132090 23 0 4 0
132100 4 0 0 0
132110 0 0 0 0
132120 0 0 0 0
132130 0 0 0 0
132140 0 0 0 0
132150 0 0 0 0
132160 0 0 0 0
132170 0 0 0 0
132180 0 0 0 0
132190 0 0 0 0
132200 0 0 4 0
132210 0 0 1 0
132220 0 9 0 0
132230 0 15 0 0
132240 0 31 0 4
132250 0 18 0 0
132260 0 27 1 0
132270 0 23 0 0
132280 0 30 0 0
132290 0 9 0 0
132300 0 5 0 0
132310 0 8 0 0
132320 0 13 0 0
132330 0 12 0 0
132340 0 6 0 0
132350 0 6 1 0
132360 0 3 0 0
132370 0 2 0 0
132380 0 13 0 0
132390 0 11 0 0
132400 0 13 0 0
132410 0 10 0 0
132420 0 11 0 0
132430 0 11 0 0
132440 0 5 0 0
132450 0 13 0 0
132460 0 9 0 0
132470 0 8 0 0
132480 0 16 0 0
132490 0 15 0 0
132500 0 0 0 0
132510 0 0 0 0
132520 0 0 0 0
132530 0 0 0 0
132540 0 0 0 0
132550 0 0 0 0
132560 0 0 0 0
132570 0 0 0 0
132580 0 0 0 0
132590 0 0 0 0
132600 0 0 0 0
132610 0 0 1 0
132620 0 0 4 0
132630 6 0 0 0
132640 2 0 0 0
132650 0 0 0 0
132660 0 0 0 0
132670 0 2 0 0
132680 0 5 0 0
132690 0 0 3 0
132700 0 1 3 0
132710 0 1 0 0
132720 0 33 0 0
132730 0 3 0 0
132740 0 0 4 0
132750 0 14 0 0
132760 0 0 0 0
132770 0 0 0 0
132780 0 0 1 0
132790 0 1 0 0
132800 0 0 6 0
132810 0 0 0 0
132820 0 0 0 0
132830 0 0 1 0
132840 0 0 0 0
132850 0 0 0 0
132860 0 0 0 0
132870 0 0 0 0
132880 0 0 0 0
132890 0 0 0 0
132900 0 0 0 0
132910 0 0 0 0
132920 0 0 0 0
132930 0 0 1 6
132940 0 0 0 0
132950 0 0 4 0
132960 0 0 1 0
132970 2 0 0 0
132980 0 0 0 0
132990 0 0 0 0
133000 30 0 0 0
133010 33 0 0 0
133020 13 0 0 19
133030 0 0 0 11
133040 0 0 0 0
133050 0 0 6 0
133060 0 0 1 0
133070 0 0 0 0
133080 0 0 0 0
133090 0 0 0 7
133100 0 0 2 3
133110 0 0 0 5
133120 0 0 1 15
133130 0 0 0 0
133140 0 0 0 0
133150 10 0 0 0
133160 19 0 0 0
133170 43 0 0 0
133180 25 0 0 21
133190 30 0 0 20
133200 23 0 0 6
133210 45 0 0 30
133220 1 0 0 31
133230 12 0 0 20
133240 8 0 0 13
133250 9 0 0 18
133260 7 3 0 18
133270 10 0 0 26
133280 28 0 0 21
133290 7 0 0 49
133300 6 0 0 41
133310 12 0 0 42
133320 28 0 0 33
133330 32 0 0 25
133340 29 0 0 29
133350 27 0 0 23
133360 38 0 0 28
133370 3 0 0 20
133380 15 0 0 6
133390 1 0 0 0
133400 2 0 0 0
133410 1 0 0 4
133420 15 0 0 6
133430 0 0 0 1
133440 10 0 0 2
133450 14 0 0 26
133460 9 0 0 7
133470 1 0 0 0
133480 1 0 0 31
133490 0 0 0 31
133500 20 0 0 15
133510 0 0 0 5
133520 0 0 0 15
133530 0 0 0 3
133540 0 0 0 16
133550 0 0 0 5
133560 0 0 0 26
133570 0 0 0 26
133580 0 6 0 19
133590 0 1 0 0
133600 0 2 0 0
133610 0 1 0 0
133620 0 0 0 2
133630 0 0 0 1
133640 0 0 0 0
133650 0 0 0 0
133660 0 0 0 0
133670 0 0 0 0
133680 0 0 0 0
133690 0 0 0 4
133700 0 0 0 0
133710 1 0 0 0
133720 23 0 0 0
133730 14 0 0 0
133740 15 0 1 1
133750 0 0 0 0
133760 0 0 8 3
133770 0 1 0 0
133780 0 0 0 0
133790 0 0 0 0
133800 0 0 2 0
133810 1 0 0 1
133820 0 0 1 2
133830 0 0 0 0
133840 0 0 0 0
133850 0 0 0 0
133860 0 0 0 0
133870 0 0 0 0
133880 0 0 4 0
133890 16 0 5 0
133900 33 0 0 0
133910 34 0 0 0
133920 18 0 0 0
133930 35 0 0 0
133940 30 0 4 0
133950 24 0 0 0
133960 32 0 0 0
133970 31 0 0 0
133980 35 0 0 0
133990 24 0 0 0
134000 21 0 0 0
134010 9 0 0 0
134020 30 0 0 43
134030 36 0 0 35
134040 40 0 0 1
134050 38 0 0 15
134060 42 0 0 14
134070 11 0 0 8
134080 24 0 1 17
134090 32 0 0 19
134100 32 0 0 5
134110 36 0 0 11
134120 25 0 0 23
134130 34 0 0 28
134140 39 0 0 16
134150 35 0 1 26
134160 32 0 0 53
134170 34 0 0 23
134180 29 0 0 33
134190 30 0 0 0
134200 27 0 0 0
134210 39 0 0 0
134220 34 0 0 0
134230 27 0 0 4
134240 26 0 0 0
134250 46 1 0 0
134260 24 0 0 10
134270 36 0 0 11
134280 31 0 0 7
134290 18 0 0 17
134300 39 0 4 15
134310 25 0 0 9
134320 34 0 1 9
134330 28 0 7 0
134340 24 0 9 0
134350 9 0 0 0
134360 10 0 0 11
134370 0 0 0 18
134380 0 0 0 0
134390 4 0 0 16
134400 0 0 0 6
134410 20 0 0 17
134420 0 0 0 1
134430 0 0 0 0
134440 0 0 0 0
134450 0 0 0 2
134460 0 0 5 0
134470 0 0 0 0
134480 0 14 2 0
134490 0 11 0 0
134500 0 9 0 0
134510 0 10 0 0
134520 0 0 18 0
134530 0 9 6 0
134540 0 9 0 0
134550 0 9 0 0
134560 0 10 0 0
134570 0 5 0 0
134580 0 9 0 0
134590 0 4 0 0
134600 0 4 0 0
134610 0 8 0 0
134620 0 9 0 0
134630 0 9 0 0
134640 0 8 0 0
134650 0 6 0 0
134660 0 10 0 0
134670 0 9 0 0
134680 0 9 0 5
134690 0 9 0 19
134700 0 9 0 21
134710 0 9 0 24
134720 0 5 0 20
134730 0 9 0 19
134740 0 9 0 21
134750 0 9 0 17
134760 0 10 0 22
134770 0 9 0 24
134780 0 5 0 20
134790 0 9 0 17
134800 0 9 0 21
134810 0 10 0 21
134820 0 9 0 18
134830 0 9 0 24
134840 0 9 0 24
134850 0 9 0 28
134860 0 11 0 23
134870 0 9 0 21
134880 0 5 1 19
134890 0 9 0 20
134900 0 12 0 18
134910 0 9 0 18
134920 0 9 0 26
134930 0 9 0 24
134940 0 9 0 19
134950 0 12 0 13
134960 0 9 0 16
134970 0 12 0 28
134980 0 6 0 21
134990 0 10 0 17
135000 0 9 0 22
135010 0 10 0 19
135020 0 9 0 20
135030 0 9 0 18
135040 0 10 0 23
135050 0 9 0 0
135060 0 0 0 6
135070 9 0 0 2
135080 1 0 0 22
135090 0 0 0 20
135100 0 0 0 25
135110 0 0 0 18
135120 0 6 0 20
135130 0 1 0 22
135140 0 0 5 21
135150 0 18 4 20
135160 0 0 4 19
135170 0 0 0 5
135180 0 10 5 11
135190 0 10 0 18
135200 0 15 0 18
135210 0 0 2 12
135220 0 0 4 20
135230 0 0 4 17
135240 0 0 0 20
135250 0 0 0 5
135260 0 0 0 1
135270 0 0 0 1
135280 0 0 0 1
135290 0 0 0 11
135300 0 0 0 1
135310 2 0 1 1
135320 0 0 3 8
135330 0 0 0 1
135340 2 0 0 7
135350 0 0 0 2
135360 0 0 1 7
135370 0 0 0 0
135380 0 0 0 0
135390 4 0 0 4
135400 0 0 0 10
135410 15 0 0 2
135420 0 0 4 0
135430 9 0 0 6
135440 17 0 0 12
135450 18 0 0 1
135460 8 0 0 3
135470 3 0 0 14
135480 16 0 0 1
135490 0 0 0 11
135500 0 0 0 11
135510 0 0 0 2
135520 0 0 0 11
135530 0 0 0 20
135540 0 0 0 15
135550 0 0 1 10
135560 0 0 0 18
135570 0 0 0 22
135580 0 0 0 20
135590 0 0 0 22
135600 0 0 0 23
135610 0 6 0 29
135620 0 1 0 22
135630 0 18 0 21
135640 0 19 0 21
135650 0 19 0 28
135660 0 8 0 27
135670 0 0 0 27
135680 0 0 0 15
135690 2 0 0 13
135700 0 0 0 16
135710 8 0 0 11
135720 27 0 1 13
135730 20 0 0 9
135740 0 0 0 11
135750 0 0 1 13
135760 0 0 0 5
135770 0 0 0 19
135780 0 0 0 26
135790 0 0 0 14
135800 0 0 0 15
135810 0 0 0 14
135820 0 0 0 11
135830 0 0 0 40
135840 0 0 0 21
135850 0 0 0 11
135860 0 0 0 7
135870 0 0 0 19
135880 0 0 0 13
135890 0 0 0 3
135900 0 0 0 0
135910 0 0 0 3
135920 0 0 0 0
135930 0 0 0 0
135940 0 0 0 0
135950 0 0 0 7
135960 0 1 0 16
135970 0 1 0 1
135980 0 0 1 4
135990 0 0 0 12
136000 0 0 0 0
136010 0 0 0 7
136020 0 0 0 0
136030 0 1 0 0
136040 0 0 0 1
136050 0 0 0 2
136060 0 1 0 19
136070 0 7 0 10
136080 0 7 0 16
136090 0 0 0 4
136100 0 0 0 20
136110 0 0 0 12
136120 0 0 0 9
136130 0 0 0 10
136140 0 2 0 0
136150 0 5 0 0
136160 0 9 0 0
136170 0 10 0 8
136180 0 7 0 5
136190 0 5 0 3
136200 0 4 0 0
136210 0 6 0 0
136220 0 3 0 0
136230 20 0 0 3
136240 5 0 0 2
136250 0 0 0 0
136260 0 0 0 0
136270 0 0 0 0
